2025-05-20 at 17:39:27 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:39:27 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:40:07 | ERROR | Бот остановлен!
2025-05-20 at 17:42:27 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-20 at 17:42:27 | INFO | Найдено 8 записей.
2025-05-20 at 17:42:27 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-20 at 17:42:27 | INFO | Найдено 90 записей.
2025-05-20 at 17:42:27 | SUCCESS | Бот успешно запущен.
2025-05-20 at 17:42:32 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:42:34 | INFO | Вызов кнопки admin/role_list
2025-05-20 at 17:42:34 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-20 at 17:42:34 | INFO | Найдено 8 записей.
2025-05-20 at 17:42:42 | INFO | Вызов кнопки admin/task_menu
2025-05-20 at 17:42:42 | INFO | Поиск всех записей Task по фильтрам: {}
2025-05-20 at 17:42:42 | INFO | Найдено 0 записей.
2025-05-20 at 17:42:44 | INFO | Вызов кнопки admin/admin_panel
2025-05-20 at 17:42:44 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:42:44 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:42:46 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:42:47 | INFO | Вызов кнопки admin/role_add
Запуск сценария добавления должности
2025-05-20 at 17:43:03 | INFO | Поиск одной записи Role по фильтрам: {'name': 'TestRole6', 'description': None}
2025-05-20 at 17:43:03 | INFO | Запись не найдена по фильтрам: {'name': 'TestRole6', 'description': None}
2025-05-20 at 17:43:03 | INFO | Добавление записи Role с параметрами: {'name': 'TestRole6', 'description': None}
2025-05-20 at 17:43:03 | INFO | Запись Role успешно добавлена.
2025-05-20 at 17:43:05 | INFO | Вызов кнопки admin/employee_menu
2025-05-20 at 17:43:06 | INFO | Вызов кнопки admin/admin_panel
2025-05-20 at 17:43:06 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:43:06 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:43:08 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:43:15 | INFO | Вызов кнопки admin/role_update
2025-05-20 at 17:43:16 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-20 at 17:43:16 | INFO | Найдено 9 записей.
2025-05-20 at 17:43:53 | INFO | Поиск Role с ID: 9
2025-05-20 at 17:43:53 | INFO | Запись с ID 9 найдена.
2025-05-20 at 17:43:59 | INFO | Вызов кнопки admin/employee_menu
2025-05-20 at 17:44:00 | INFO | Вызов кнопки admin/admin_panel
2025-05-20 at 17:44:00 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:44:00 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:44:03 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:44:04 | INFO | Вызов сценария удаления должности
2025-05-20 at 17:44:04 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-20 at 17:44:04 | INFO | Найдено 9 записей.
2025-05-20 at 17:44:10 | INFO | Поиск Role с ID: 9
2025-05-20 at 17:44:10 | INFO | Запись с ID 9 найдена.
2025-05-20 at 17:44:10 | INFO | Удаление записей Role по фильтру: {'name': 'TestRole6Updated', 'description': 'Updated role description', 'id': 9}
2025-05-20 at 17:44:10 | INFO | Удалено 1 записей.
2025-05-20 at 17:44:14 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:44:15 | INFO | Вызов кнопки admin/role_list
2025-05-20 at 17:44:15 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-20 at 17:44:15 | INFO | Найдено 8 записей.
2025-05-20 at 17:44:25 | INFO | Вызов кнопки admin/employee_menu
2025-05-20 at 17:44:27 | INFO | Вызов кнопки admin/admin_panel
2025-05-20 at 17:44:27 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:44:27 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-20 at 17:44:30 | ERROR | Бот остановлен!
2025-05-20 at 17:52:00 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-20 at 17:52:00 | INFO | Найдено 8 записей.
2025-05-20 at 17:52:00 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-20 at 17:52:00 | INFO | Найдено 90 записей.
2025-05-20 at 17:52:00 | SUCCESS | Бот успешно запущен.
2025-05-20 at 17:52:01 | ERROR | Бот остановлен!
2025-05-20 at 17:53:23 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-20 at 17:53:24 | INFO | Найдено 8 записей.
2025-05-20 at 17:53:24 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-20 at 17:53:24 | INFO | Найдено 90 записей.
2025-05-20 at 17:53:24 | SUCCESS | Бот успешно запущен.
2025-05-20 at 17:53:34 | INFO | Вызов кнопки admin/role_menu
2025-05-20 at 17:53:38 | ERROR | Бот остановлен!
2025-05-21 at 10:03:45 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:03:45 | INFO | Найдено 8 записей.
2025-05-21 at 10:03:45 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:03:45 | INFO | Найдено 90 записей.
2025-05-21 at 10:03:45 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:03:46 | ERROR | Бот остановлен!
2025-05-21 at 10:06:28 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:06:28 | INFO | Найдено 8 записей.
2025-05-21 at 10:06:28 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:06:28 | INFO | Найдено 90 записей.
2025-05-21 at 10:06:28 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:06:28 | ERROR | Бот остановлен!
2025-05-21 at 10:06:42 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:06:42 | INFO | Найдено 8 записей.
2025-05-21 at 10:06:42 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:06:42 | INFO | Найдено 90 записей.
2025-05-21 at 10:06:42 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:06:44 | ERROR | Бот остановлен!
2025-05-21 at 10:16:50 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:16:50 | INFO | Найдено 8 записей.
2025-05-21 at 10:16:50 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:16:50 | INFO | Найдено 90 записей.
2025-05-21 at 10:16:51 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:16:57 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:17:08 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:17:08 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:17:08 | INFO | Найдено 8 записей.
2025-05-21 at 10:17:15 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:17:15 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:20:52 | ERROR | Бот остановлен!
2025-05-21 at 10:20:59 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:21:00 | INFO | Найдено 8 записей.
2025-05-21 at 10:21:00 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:21:00 | INFO | Найдено 90 записей.
2025-05-21 at 10:21:00 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:21:07 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:21:09 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:21:09 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:21:09 | INFO | Найдено 8 записей.
2025-05-21 at 10:21:13 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:21:13 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:21:44 | ERROR | Бот остановлен!
2025-05-21 at 10:21:50 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:21:50 | INFO | Найдено 8 записей.
2025-05-21 at 10:21:50 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:21:50 | INFO | Найдено 90 записей.
2025-05-21 at 10:21:51 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:21:53 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:21:54 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:21:54 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:21:54 | INFO | Найдено 8 записей.
2025-05-21 at 10:21:56 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:21:56 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:24:02 | ERROR | Бот остановлен!
2025-05-21 at 10:24:11 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:24:11 | INFO | Найдено 8 записей.
2025-05-21 at 10:24:11 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:24:11 | INFO | Найдено 90 записей.
2025-05-21 at 10:24:11 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:24:15 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:24:16 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:24:16 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:24:16 | INFO | Найдено 8 записей.
2025-05-21 at 10:24:19 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:24:19 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:24:51 | ERROR | Бот остановлен!
2025-05-21 at 10:25:25 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:25:26 | INFO | Найдено 8 записей.
2025-05-21 at 10:25:26 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:25:26 | INFO | Найдено 90 записей.
2025-05-21 at 10:25:26 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:25:32 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:25:34 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:25:34 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:25:34 | INFO | Найдено 8 записей.
2025-05-21 at 10:25:36 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:25:36 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:26:10 | ERROR | Бот остановлен!
2025-05-21 at 10:35:39 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:35:39 | INFO | Найдено 8 записей.
2025-05-21 at 10:35:39 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:35:39 | INFO | Найдено 90 записей.
2025-05-21 at 10:35:39 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:36:02 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:36:03 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:36:03 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:36:03 | INFO | Найдено 8 записей.
2025-05-21 at 10:36:09 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:36:09 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:37:04 | ERROR | Бот остановлен!
2025-05-21 at 10:37:10 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:37:10 | INFO | Найдено 8 записей.
2025-05-21 at 10:37:10 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:37:10 | INFO | Найдено 90 записей.
2025-05-21 at 10:37:10 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:37:13 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:37:14 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:37:14 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:37:14 | INFO | Найдено 8 записей.
2025-05-21 at 10:37:16 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:37:16 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:38:04 | ERROR | Бот остановлен!
2025-05-21 at 10:38:22 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:38:22 | INFO | Найдено 8 записей.
2025-05-21 at 10:38:22 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:38:22 | INFO | Найдено 90 записей.
2025-05-21 at 10:38:22 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:38:24 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:38:25 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:38:26 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:38:26 | INFO | Найдено 8 записей.
2025-05-21 at 10:38:29 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:38:29 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:38:38 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:38:38 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:38:53 | ERROR | Бот остановлен!
2025-05-21 at 10:38:59 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:38:59 | INFO | Найдено 8 записей.
2025-05-21 at 10:38:59 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:38:59 | INFO | Найдено 90 записей.
2025-05-21 at 10:38:59 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:39:00 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:39:01 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:39:01 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:39:01 | INFO | Найдено 8 записей.
2025-05-21 at 10:39:05 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:39:05 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:41:26 | ERROR | Бот остановлен!
2025-05-21 at 10:41:32 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:41:32 | INFO | Найдено 8 записей.
2025-05-21 at 10:41:32 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:41:32 | INFO | Найдено 90 записей.
2025-05-21 at 10:41:32 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:41:36 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:41:39 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:41:39 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:41:39 | INFO | Найдено 8 записей.
2025-05-21 at 10:41:55 | ERROR | Бот остановлен!
2025-05-21 at 10:45:10 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:45:10 | INFO | Найдено 8 записей.
2025-05-21 at 10:45:10 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:45:10 | INFO | Найдено 90 записей.
2025-05-21 at 10:45:11 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:45:14 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:45:15 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:45:15 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:45:15 | INFO | Найдено 8 записей.
2025-05-21 at 10:45:54 | ERROR | Бот остановлен!
2025-05-21 at 10:49:33 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:49:33 | INFO | Найдено 8 записей.
2025-05-21 at 10:49:33 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:49:33 | INFO | Найдено 90 записей.
2025-05-21 at 10:49:33 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:49:43 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:49:44 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:49:44 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:49:44 | INFO | Найдено 8 записей.
2025-05-21 at 10:49:46 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:49:46 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:49:46 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:49:46 | INFO | Найдено 8 записей.
2025-05-21 at 10:50:13 | ERROR | Бот остановлен!
2025-05-21 at 10:52:31 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:52:31 | INFO | Найдено 8 записей.
2025-05-21 at 10:52:31 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:52:31 | INFO | Найдено 90 записей.
2025-05-21 at 10:52:31 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:52:39 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:52:41 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:52:41 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:52:41 | INFO | Найдено 8 записей.
2025-05-21 at 10:52:43 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:52:43 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:52:43 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:52:43 | INFO | Найдено 8 записей.
2025-05-21 at 10:52:49 | ERROR | Бот остановлен!
2025-05-21 at 10:53:18 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 10:53:18 | INFO | Найдено 8 записей.
2025-05-21 at 10:53:18 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 10:53:18 | INFO | Найдено 90 записей.
2025-05-21 at 10:53:19 | SUCCESS | Бот успешно запущен.
2025-05-21 at 10:53:21 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 10:53:22 | INFO | Вызов сценария удаления должности
2025-05-21 at 10:53:22 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 10:53:22 | INFO | Найдено 8 записей.
2025-05-21 at 10:53:24 | INFO | Поиск Role с ID: 9
2025-05-21 at 10:53:24 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 10:54:45 | ERROR | Бот остановлен!
2025-05-21 at 11:03:26 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:03:26 | INFO | Найдено 8 записей.
2025-05-21 at 11:03:26 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:03:26 | INFO | Найдено 90 записей.
2025-05-21 at 11:03:27 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:03:32 | INFO | Вызов команды admin/admin_panel
2025-05-21 at 11:03:32 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-21 at 11:03:32 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-21 at 11:03:35 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:03:36 | INFO | Вызов сценария удаления должности
2025-05-21 at 11:03:36 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:03:36 | INFO | Найдено 8 записей.
2025-05-21 at 11:03:39 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:03:39 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:03:53 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:03:53 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:04:18 | ERROR | Бот остановлен!
2025-05-21 at 11:05:35 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:05:35 | INFO | Найдено 8 записей.
2025-05-21 at 11:05:35 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:05:35 | INFO | Найдено 90 записей.
2025-05-21 at 11:05:36 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:05:39 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:05:40 | INFO | Вызов сценария удаления должности
2025-05-21 at 11:05:40 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:05:40 | INFO | Найдено 8 записей.
2025-05-21 at 11:05:41 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:05:41 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:07:51 | ERROR | Бот остановлен!
2025-05-21 at 11:09:13 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:09:13 | INFO | Найдено 8 записей.
2025-05-21 at 11:09:13 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:09:13 | INFO | Найдено 90 записей.
2025-05-21 at 11:09:14 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:09:16 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:09:17 | INFO | Вызов сценария удаления должности
2025-05-21 at 11:09:17 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:09:17 | INFO | Найдено 8 записей.
2025-05-21 at 11:09:20 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:09:20 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:09:44 | ERROR | Бот остановлен!
2025-05-21 at 11:12:35 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:12:35 | INFO | Найдено 8 записей.
2025-05-21 at 11:12:35 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:12:35 | INFO | Найдено 90 записей.
2025-05-21 at 11:12:35 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:12:37 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:12:39 | INFO | Вызов сценария удаления должности
2025-05-21 at 11:12:39 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:12:39 | INFO | Найдено 8 записей.
2025-05-21 at 11:12:41 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:12:41 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:12:51 | ERROR | Бот остановлен!
2025-05-21 at 11:14:03 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:14:04 | INFO | Найдено 8 записей.
2025-05-21 at 11:14:04 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:14:04 | INFO | Найдено 90 записей.
2025-05-21 at 11:14:04 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:14:07 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:14:08 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:14:08 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:14:08 | INFO | Найдено 8 записей.
2025-05-21 at 11:14:12 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:14:12 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:15:49 | ERROR | Бот остановлен!
2025-05-21 at 11:15:58 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:15:59 | INFO | Найдено 8 записей.
2025-05-21 at 11:15:59 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:15:59 | INFO | Найдено 90 записей.
2025-05-21 at 11:15:59 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:16:04 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:16:06 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:16:06 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:16:06 | INFO | Найдено 8 записей.
2025-05-21 at 11:16:08 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:16:08 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:16:16 | INFO | Поиск Role с ID: 7
2025-05-21 at 11:16:16 | INFO | Запись с ID 7 найдена.
2025-05-21 at 11:17:00 | INFO | Вызов кнопки admin/employee_menu
2025-05-21 at 11:17:08 | INFO | Вызов кнопки admin/admin_panel
2025-05-21 at 11:17:08 | INFO | Поиск одной записи User по фильтрам: {'telegram_id': 5082438145}
2025-05-21 at 11:17:08 | INFO | Запись не найдена по фильтрам: {'telegram_id': 5082438145}
2025-05-21 at 11:17:16 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:17:17 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:17:18 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:17:18 | INFO | Найдено 8 записей.
2025-05-21 at 11:30:21 | ERROR | Бот остановлен!
2025-05-21 at 11:31:22 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:31:22 | INFO | Найдено 8 записей.
2025-05-21 at 11:31:22 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:31:22 | INFO | Найдено 90 записей.
2025-05-21 at 11:31:23 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:31:28 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:31:36 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:31:36 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:31:36 | INFO | Найдено 8 записей.
2025-05-21 at 11:31:57 | ERROR | Бот остановлен!
2025-05-21 at 11:32:13 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:32:13 | INFO | Найдено 8 записей.
2025-05-21 at 11:32:13 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:32:13 | INFO | Найдено 90 записей.
2025-05-21 at 11:32:13 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:32:17 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:32:18 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:32:18 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:32:18 | INFO | Найдено 8 записей.
2025-05-21 at 11:32:20 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:32:20 | INFO | Найдено 8 записей.
2025-05-21 at 11:35:08 | ERROR | Бот остановлен!
2025-05-21 at 11:35:38 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:35:38 | INFO | Найдено 8 записей.
2025-05-21 at 11:35:38 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:35:38 | INFO | Найдено 90 записей.
2025-05-21 at 11:35:38 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:35:41 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:35:42 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:35:42 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:35:42 | INFO | Найдено 8 записей.
2025-05-21 at 11:35:45 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:35:45 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:36:10 | ERROR | Бот остановлен!
2025-05-21 at 11:36:18 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:36:18 | INFO | Найдено 8 записей.
2025-05-21 at 11:36:18 | INFO | Подсчет количества записей Region по фильтру: {}
2025-05-21 at 11:36:18 | INFO | Найдено 90 записей.
2025-05-21 at 11:36:18 | SUCCESS | Бот успешно запущен.
2025-05-21 at 11:36:20 | INFO | Вызов кнопки admin/role_menu
2025-05-21 at 11:36:21 | INFO | Вызов кнопки admin/role_update
2025-05-21 at 11:36:21 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:36:21 | INFO | Найдено 8 записей.
2025-05-21 at 11:36:24 | INFO | Поиск Role с ID: 9
2025-05-21 at 11:36:24 | INFO | Запись с ID 9 не найдена.
2025-05-21 at 11:36:24 | INFO | Поиск всех записей Role по фильтрам: {}
2025-05-21 at 11:36:24 | INFO | Найдено 8 записей.
2025-05-21 at 11:37:18 | ERROR | Бот остановлен!
2025-05-21 at 11:37:24 | INFO | Подсчет количества записей Role по фильтру: {}
2025-05-21 at 11:37:24 | INFO | Найдено 8 записей.
2025-05-21 at 11:37:24 | INFO | Подсчет количества записей Region по фильтру: {}
